0,-18.06612122901717
1,-16.459377321148494
2,-14.862905505252863
3,-13.276653269261995
4,-11.700568309334962
5,-10.134598529223773
6,-8.578692039640401
7,-7.032797157625268
8,-5.4968624059171365
9,-3.9708365123245084
10,-2.454668409098405
11,-0.9483072323066075
12,0.5482976787906466
13,2.035196782363549
14,3.5124403346342206
15,4.980078390496676
16,6.438160804135467
17,7.886737229642847
18,9.325857121634503
19,10.755569735863926
20,12.175924129835295
21,13.586969163414999
22,14.988753499441685
23,16.381325604335004
24,17.76473374870279
25,19.13902600794699
26,20.504250262868098
27,21.860454200268173
28,23.207685313552588
29,24.545990903330157
30,25.87541807801214
31,27.19601375440957
32,28.507824658329447
33,29.810897325169407
34,31.105278100510965
35,32.39101314071151
36,33.668148413494784
37,34.93672969854014
38,36.19680258807017
39,37.44841248743729
40,38.69160461570868
41,39.92642400624996
42,41.15291550730749
43,42.371123782589294
44,43.581093311844725
45,44.78286839144256
46,45.97649313494783
47,47.16201147369752
48,48.339467157374415
49,49.508903754580174
50,50.67036465340652
51,51.82389306200554
52,52.969532009158286
53,54.10732434484221
54,55.237312740797265
55,56.35953969109062
56,57.47404751268003
57,58.58087834597582
58,59.6800741554018
59,60.771676729954365
60,61.85572768376082
61,62.93226845663601
62,64.00134031463772
63,65.0629843506207
64,66.11724148478972
65,67.1641524652506
66,68.20375786856069
67,69.23609810027762
68,70.26121339550667
69,71.27914381944723
70,72.28992926793748
71,73.29360946799811
72,74.29022397837454
73,75.27981219007815
74,76.26241332692557
75,77.23806644607758
76,78.20681043857574
77,79.16868402987863
78,80.12372578039611
79,81.07197408602278
80,82.01346717866973
81,82.94824312679542
82,83.87633983593493
83,84.79779504922826
84,85.7126463479471
85,86.62093115202022
86,87.52268672055824
87,88.41795015237622
88,89.30675838651563
89,90.18914820276487
90,91.0651562221785
91,91.93481890759513
92,92.79817256415438
93,93.65525333981218
94,94.50609722585492
95,95.35074005741255
96,96.18921751397039
97,97.02156511987937
98,97.84781824486545
99,98.66801210453741
100,99.48218176089381
101,100.29036212282834
102,101.09258794663417
103,101.88889383650695
104,102.67931424504653
105,103.46388347375778
106,104.24263567354951
107,105.01560484523316
108,105.782824840019
109,106.54432936001248
110,107.30015195870828
111,108.05032604148356
112,108.79488486609007
113,109.53386154314497
114,110.2672890366203
115,110.9952001643316
116,111.7176275984248
117,112.43460386586239
118,113.14616134890798
119,113.85233228561015
120,114.55314877028471
121,115.24864275399565
122,115.93884604503549
123,116.62379030940363
124,117.30350707128446
125,117.97802771352337
126,118.64738347810194
127,119.31160546661235
128,119.97072464073
129,120.62477182268495
130,121.27377769573286
131,121.91777280462398
132,122.55678755607158
133,123.19085221921847
134,123.81999692610339
135,124.44425167212509
136,125.06364631650612
137,125.67821058275516
138,126.28797405912792
139,126.8929661990874
140,127.49321632176256
141,128.08875361240584
142,128.67960712284997
143,129.26580577196336
144,129.84737834610397
145,130.42435349957267
146,130.99675975506491
147,131.56462550412203
148,132.12797900758014
149,132.6868483960193
150,133.2412616702104
151,133.79124670156173
152,134.3368312325638
153,134.87804287723364
154,135.41490912155712
155,135.9474573239312
156,136.4757147156042
157,136.99970840111544
158,137.51946535873316
159,138.0350124408925
160,138.5463763746307
161,139.05358376202295
162,139.55666108061556
163,140.0556346838591
164,140.55053080154005
165,141.0413755402112
166,141.52819488362118
167,142.01101469314264
168,142.48986070819984
169,142.9647585466944
170,143.43573370543058
171,143.90281156053922
172,144.3660173679005
173,144.82537626356557
174,145.28091326417749
175,145.73265326739087
176,146.18062105229
177,146.6248412798064
178,147.06533849313553
179,147.50213711815147
180,147.93526146382155
181,148.36473572261906
182,148.7905839709357
183,149.2128301694923
184,149.6314981637487
185,150.0466116843124
186,150.4581943473469
187,150.8662696549777
188,151.27086099569854
189,151.67199164477532
190,152.06968476465022
191,152.46396340534378
192,152.85485050485636
193,153.2423688895687
194,153.62654127464097
195,154.00739026441116
196,154.38493835279215
197,154.75920792366807
198,155.13022125128916
199,155.49800050066605
200,155.86256772796298
201,156.2239448808889
202,156.58215379909
203,156.93721621453784
204,157.2891537519199
205,157.63798792902622
206,157.98374015713676
207,158.3264317414076
208,158.6660838812547
209,159.00271767073883
210,159.3363540989475
211,159.66701405037722
212,159.99471830531377
213,160.31948754021226
214,160.6413423280758
215,160.96030313883278
216,161.27639033971406
217,161.58962419562863
218,161.90002486953776
219,162.20761242282924
220,162.5124068156895
221,162.81442790747604
222,163.11369545708712
223,163.41022912333227
224,163.70404846530073
225,163.99517294272866
226,164.28362191636654
227,164.56941464834458
228,164.8525703025373
229,165.13310794492764
230,165.4110465439691
231,165.6864049709485
232,165.95920200034553
233,166.22945631019383
234,166.4971864824389
235,166.76241100329648
236,167.02514826360925
237,167.2854165592029
238,167.54323409124095
239,167.7986189665789
240,168.05158919811703
241,168.30216270515302
242,168.5503573137323
243,168.79619075699895
244,169.03968067554428
245,169.28084461775555
246,169.51970004016326
247,169.75626430778686
248,169.99055469448098
249,170.2225883832795
250,170.45238246673895
251,170.67995394728123
252,170.90531973753528
253,171.12849666067765
254,171.34950145077224
255,171.5683507531091
256,171.78506112454247
257,171.99964903382752
258,172.21213086195644
259,172.4225229024935
260,172.63084136190926
261,172.83710235991364
262,173.04132192978852
263,173.24351601871876
264,173.44370048812286
265,173.64189111398272
266,173.83810358717164
267,174.03235351378274
268,174.2246564154552
269,174.41502772970043
270,174.60348281022735
271,174.79003692726548
272,174.97470526788936
273,175.1575029363397
274,175.3384449543455
275,175.51754626144412
276,175.69482171530095
277,175.87028609202824
278,176.04395408650234
279,176.21584031268128
280,176.38595930392015
281,176.55432551328653
282,176.7209533138747
283,176.88585699911863
284,177.04905078310492
285,177.2105488008836
286,177.37036510877977
287,177.5285136847026
288,177.68500842845447
289,177.8398631620393
290,177.9930916299691
291,178.14470749957076
292,178.29472436129146
293,178.44315572900288
294,178.59001504030502
295,178.7353156568293
296,178.87907086453995
297,179.0212938740355
298,179.16199782084917
299,179.30119576574768
300,179.43890069503001
301,179.57512552082537
302,179.70988308138936
303,179.8431861414008
304,179.97504739225573
305,180.10547945236263
306,180.23449486743536
307,180.36210611078545
308,180.48832558361468
309,180.61316561530504
310,180.7366384637093
311,180.85875631543993
312,180.97953128615757
313,181.09897542085864
314,181.2171006941617
315,181.33391901059386
316,181.44944220487517
317,181.5636820422034
318,181.67665021853688
319,181.78835836087723
320,181.8988180275514
321,182.00804070849233
322,182.11603782551876
323,182.22282073261493
324,182.32840071620853
325,182.43278899544904
326,182.53599672248404
327,182.63803498273518
328,182.73891479517323
329,182.8386471125934
330,182.9372428218877
331,183.0347127443188
332,183.13106763579057
333,183.22631818712108
334,183.32047502431163
335,183.41354870881668
336,183.5055497378129
337,183.59648854446635
338,183.68637549820087
339,183.77522090496328
340,183.86303500749014
341,183.9498279855714
342,184.03560995631497
343,184.12039097441033
344,184.2041810323903
345,184.28699006089317
346,184.3688279289234
347,184.44970444411172
348,184.52962935297444
349,184.60861234117237
350,184.68666303376793
351,184.7637909954832
352,184.84000573095454
353,184.9153166849899
354,184.9897332428222
355,185.06326473036404
356,185.13592041446037
357,185.20770950314102
358,185.27864114587254
359,185.34872443380883
360,185.41796840004187
361,185.4863820198499
362,185.5539742109474
363,185.6207538337319
364,185.686729691532
365,185.75191053085283
366,185.81630504162197
367,185.87992185743514
368,185.94276955579886
369,186.00485665837493
370,186.06619163122284
371,186.12678288504134
372,186.18663877540976
373,186.2457676030286
374,186.30417761395907
375,186.3618769998623
376,186.41887389823648
377,186.47517639265595
378,186.53079251300682
379,186.58573023572353
380,186.63999748402395
381,186.6936021281436
382,186.7465519855701
383,186.7988548212761
384,186.85051834795178
385,186.90155022623563
386,186.95195806494715
387,187.00174942131548
388,187.05093180120969
389,187.09951265936792
390,187.14749939962417
391,187.19489937513754
392,187.24171988861735
393,187.28796819255015
394,187.33365148942434
395,187.37877693195512
396,187.4233516233082
397,187.4673826173231
398,187.51087691873548
399,187.55384148339917
400,187.5962832185069
401,187.63820898281077
402,187.6796255868424
403,187.72053979313108
404,187.76095831642309
405,187.80088782389842
406,187.84033493538797
407,187.87930622359042
408,187.91780821428677
409,187.9558473865562
410,187.9934301729892
